"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"5642","457","1400000US06037403801","Census Tract 4038.01, Los Angeles County, California"
"5982","467","1400000US06037403802","Census Tract 4038.02, Los Angeles County, California"
"3275","293","1400000US06037403901","Census Tract 4039.01, Los Angeles County, California"
"4735","473","1400000US06037403902","Census Tract 4039.02, Los Angeles County, California"
"4931","430","1400000US06037404000","Census Tract 4040, Los Angeles County, California"
"5403","372","1400000US06037404100","Census Tract 4041, Los Angeles County, California"
"3785","392","1400000US06037404201","Census Tract 4042.01, Los Angeles County, California"
"4163","576","1400000US06037404202","Census Tract 4042.02, Los Angeles County, California"
"5319","603","1400000US06037404301","Census Tract 4043.01, Los Angeles County, California"
"2069","234","1400000US06037404302","Census Tract 4043.02, Los Angeles County, California"
"3959","396","1400000US06037404401","Census Tract 4044.01, Los Angeles County, California"
"5253","376","1400000US06037404402","Census Tract 4044.02, Los Angeles County, California"
"2496","535","1400000US06037404501","Census Tract 4045.01, Los Angeles County, California"
"3633","491","1400000US06037404503","Census Tract 4045.03, Los Angeles County, California"
"5489","664","1400000US06037404504","Census Tract 4045.04, Los Angeles County, California"
"1525","143","1400000US06037404600","Census Tract 4046, Los Angeles County, California"
"5470","591","1400000US06037404701","Census Tract 4047.01, Los Angeles County, California"
"6328","690","1400000US06037404702","Census Tract 4047.02, Los Angeles County, California"
"3570","357","1400000US06037404703","Census Tract 4047.03, Los Angeles County, California"
"7621","565","1400000US06037404801","Census Tract 4048.01, Los Angeles County, California"
"4340","375","1400000US06037404802","Census Tract 4048.02, Los Angeles County, California"
"1909","241","1400000US06037404803","Census Tract 4048.03, Los Angeles County, California"
"5970","569","1400000US06037404901","Census Tract 4049.01, Los Angeles County, California"
"3946","443","1400000US06037404902","Census Tract 4049.02, Los Angeles County, California"
"2107","394","1400000US06037404903","Census Tract 4049.03, Los Angeles County, California"
"5676","360","1400000US06037405001","Census Tract 4050.01, Los Angeles County, California"
"3452","509","1400000US06037405002","Census Tract 4050.02, Los Angeles County, California"
"4965","553","1400000US06037405101","Census Tract 4051.01, Los Angeles County, California"
"5476","440","1400000US06037405102","Census Tract 4051.02, Los Angeles County, California"
"5917","511","1400000US06037405201","Census Tract 4052.01, Los Angeles County, California"
"4863","380","1400000US06037405202","Census Tract 4052.02, Los Angeles County, California"
"2805","373","1400000US06037405203","Census Tract 4052.03, Los Angeles County, California"
"3128","301","1400000US06037405301","Census Tract 4053.01, Los Angeles County, California"
"5746","545","1400000US06037405302","Census Tract 4053.02, Los Angeles County, California"
"5197","561","1400000US06037405400","Census Tract 4054, Los Angeles County, California"
"7008","607","1400000US06037405500","Census Tract 4055, Los Angeles County, California"
"5064","287","1400000US06037405600","Census Tract 4056, Los Angeles County, California"
"3554","313","1400000US06037405701","Census Tract 4057.01, Los Angeles County, California"
"5058","398","1400000US06037405702","Census Tract 4057.02, Los Angeles County, California"
"5355","425","1400000US06037405800","Census Tract 4058, Los Angeles County, California"
"4323","353","1400000US06037405900","Census Tract 4059, Los Angeles County, California"
"5436","337","1400000US06037406000","Census Tract 4060, Los Angeles County, California"
"3022","375","1400000US06037406101","Census Tract 4061.01, Los Angeles County, California"
"5747","431","1400000US06037406102","Census Tract 4061.02, Los Angeles County, California"
"5205","418","1400000US06037406200","Census Tract 4062, Los Angeles County, California"
"5212","505","1400000US06037406300","Census Tract 4063, Los Angeles County, California"
"1960","224","1400000US06037406402","Census Tract 4064.02, Los Angeles County, California"
"2269","460","1400000US06037406411","Census Tract 4064.11, Los Angeles County, California"
"2576","185","1400000US06037406412","Census Tract 4064.12, Los Angeles County, California"
"6735","564","1400000US06037406500","Census Tract 4065, Los Angeles County, California"
"5502","448","1400000US06037406601","Census Tract 4066.01, Los Angeles County, California"
"5188","567","1400000US06037406602","Census Tract 4066.02, Los Angeles County, California"
"3297","399","1400000US06037406701","Census Tract 4067.01, Los Angeles County, California"
"6243","514","1400000US06037406702","Census Tract 4067.02, Los Angeles County, California"
"5319","403","1400000US06037406800","Census Tract 4068, Los Angeles County, California"
"5013","410","1400000US06037406901","Census Tract 4069.01, Los Angeles County, California"
"3565","441","1400000US06037406902","Census Tract 4069.02, Los Angeles County, California"
"5800","605","1400000US06037407001","Census Tract 4070.01, Los Angeles County, California"
"3780","399","1400000US06037407002","Census Tract 4070.02, Los Angeles County, California"
"5568","438","1400000US06037407101","Census Tract 4071.01, Los Angeles County, California"
"5989","417","1400000US06037407102","Census Tract 4071.02, Los Angeles County, California"
"6971","602","1400000US06037407200","Census Tract 4072, Los Angeles County, California"
"4236","443","1400000US06037407301","Census Tract 4073.01, Los Angeles County, California"
"3025","226","1400000US06037407302","Census Tract 4073.02, Los Angeles County, California"
"1784","200","1400000US06037407400","Census Tract 4074, Los Angeles County, California"
"4803","400","1400000US06037407501","Census Tract 4075.01, Los Angeles County, California"
"3862","414","1400000US06037407502","Census Tract 4075.02, Los Angeles County, California"
"4240","373","1400000US06037407601","Census Tract 4076.01, Los Angeles County, California"
"4017","352","1400000US06037407602","Census Tract 4076.02, Los Angeles County, California"
"5142","466","1400000US06037407701","Census Tract 4077.01, Los Angeles County, California"
"6257","487","1400000US06037407702","Census Tract 4077.02, Los Angeles County, California"
"5087","541","1400000US06037407801","Census Tract 4078.01, Los Angeles County, California"
"3464","207","1400000US06037407802","Census Tract 4078.02, Los Angeles County, California"
"6223","425","1400000US06037407900","Census Tract 4079, Los Angeles County, California"
"5312","576","1400000US06037408003","Census Tract 4080.03, Los Angeles County, California"
"2220","356","1400000US06037408004","Census Tract 4080.04, Los Angeles County, California"
"4844","355","1400000US06037408005","Census Tract 4080.05, Los Angeles County, California"
"3716","364","1400000US06037408006","Census Tract 4080.06, Los Angeles County, California"
"5338","612","1400000US06037408133","Census Tract 4081.33, Los Angeles County, California"
"2521","206","1400000US06037408134","Census Tract 4081.34, Los Angeles County, California"
"4663","350","1400000US06037408135","Census Tract 4081.35, Los Angeles County, California"
"3342","345","1400000US06037408136","Census Tract 4081.36, Los Angeles County, California"
"4386","360","1400000US06037408137","Census Tract 4081.37, Los Angeles County, California"
"6474","914","1400000US06037408138","Census Tract 4081.38, Los Angeles County, California"
"4823","621","1400000US06037408139","Census Tract 4081.39, Los Angeles County, California"
"3565","519","1400000US06037408140","Census Tract 4081.40, Los Angeles County, California"
"4849","453","1400000US06037408141","Census Tract 4081.41, Los Angeles County, California"
"2245","255","1400000US06037408202","Census Tract 4082.02, Los Angeles County, California"
"5917","451","1400000US06037408211","Census Tract 4082.11, Los Angeles County, California"
"4941","385","1400000US06037408212","Census Tract 4082.12, Los Angeles County, California"
"5395","651","1400000US06037408301","Census Tract 4083.01, Los Angeles County, California"
"3989","346","1400000US06037408302","Census Tract 4083.02, Los Angeles County, California"
"4120","372","1400000US06037408303","Census Tract 4083.03, Los Angeles County, California"
"4241","466","1400000US06037408401","Census Tract 4084.01, Los Angeles County, California"
"5760","408","1400000US06037408402","Census Tract 4084.02, Los Angeles County, California"
"3338","490","1400000US06037408501","Census Tract 4085.01, Los Angeles County, California"
"6405","473","1400000US06037408503","Census Tract 4085.03, Los Angeles County, California"
"4799","386","1400000US06037408504","Census Tract 4085.04, Los Angeles County, California"
"2832","259","1400000US06037408505","Census Tract 4085.05, Los Angeles County, California"
"3123","314","1400000US06037408623","Census Tract 4086.23, Los Angeles County, California"
"3838","373","1400000US06037408624","Census Tract 4086.24, Los Angeles County, California"
"4545","427","1400000US06037408625","Census Tract 4086.25, Los Angeles County, California"
"5297","520","1400000US06037408626","Census Tract 4086.26, Los Angeles County, California"
"2918","248","1400000US06037408627","Census Tract 4086.27, Los Angeles County, California"
"5463","367","1400000US06037408628","Census Tract 4086.28, Los Angeles County, California"
"2908","239","1400000US06037408629","Census Tract 4086.29, Los Angeles County, California"
"2222","302","1400000US06037408630","Census Tract 4086.30, Los Angeles County, California"
"5594","468","1400000US06037408631","Census Tract 4086.31, Los Angeles County, California"
"7042","421","1400000US06037408703","Census Tract 4087.03, Los Angeles County, California"
"3348","326","1400000US06037408704","Census Tract 4087.04, Los Angeles County, California"
"5249","344","1400000US06037408705","Census Tract 4087.05, Los Angeles County, California"
"1792","213","1400000US06037408706","Census Tract 4087.06, Los Angeles County, California"
"4403","409","1400000US06037408722","Census Tract 4087.22, Los Angeles County, California"
"2727","328","1400000US06037408723","Census Tract 4087.23, Los Angeles County, California"
"5260","647","1400000US06037408724","Census Tract 4087.24, Los Angeles County, California"
"3938","409","1400000US06037408800","Census Tract 4088, Los Angeles County, California"
"6857","441","1400000US06037430002","Census Tract 4300.02, Los Angeles County, California"
"4704","254","1400000US06037430003","Census Tract 4300.03, Los Angeles County, California"
"5080","448","1400000US06037430101","Census Tract 4301.01, Los Angeles County, California"
"4722","416","1400000US06037430102","Census Tract 4301.02, Los Angeles County, California"
"1167","140","1400000US06037430200","Census Tract 4302, Los Angeles County, California"
"4177","232","1400000US06037430301","Census Tract 4303.01, Los Angeles County, California"
"5767","444","1400000US06037430302","Census Tract 4303.02, Los Angeles County, California"
"4877","311","1400000US06037430400","Census Tract 4304, Los Angeles County, California"
"4260","246","1400000US06037430501","Census Tract 4305.01, Los Angeles County, California"
"6621","244","1400000US06037430502","Census Tract 4305.02, Los Angeles County, California"
"4420","288","1400000US06037430600","Census Tract 4306, Los Angeles County, California"
"5363","329","1400000US06037430701","Census Tract 4307.01, Los Angeles County, California"
"2973","289","1400000US06037430721","Census Tract 4307.21, Los Angeles County, California"
"4054","272","1400000US06037430723","Census Tract 4307.23, Los Angeles County, California"
"5079","322","1400000US06037430724","Census Tract 4307.24, Los Angeles County, California"
"6719","494","1400000US06037430801","Census Tract 4308.01, Los Angeles County, California"
"4353","277","1400000US06037430802","Census Tract 4308.02, Los Angeles County, California"
"5058","347","1400000US06037430803","Census Tract 4308.03, Los Angeles County, California"
"4456","442","1400000US06037430901","Census Tract 4309.01, Los Angeles County, California"
"4671","522","1400000US06037430902","Census Tract 4309.02, Los Angeles County, California"
"7117","646","1400000US06037431001","Census Tract 4310.01, Los Angeles County, California"
"3212","249","1400000US06037431002","Census Tract 4310.02, Los Angeles County, California"
"6601","415","1400000US06037431100","Census Tract 4311, Los Angeles County, California"
"6027","467","1400000US06037431200","Census Tract 4312, Los Angeles County, California"
"2753","276","1400000US06037431300","Census Tract 4313, Los Angeles County, California"
"3891","311","1400000US06037431400","Census Tract 4314, Los Angeles County, California"
"4097","334","1400000US06037431501","Census Tract 4315.01, Los Angeles County, California"
"4474","421","1400000US06037431502","Census Tract 4315.02, Los Angeles County, California"
"3954","311","1400000US06037431600","Census Tract 4316, Los Angeles County, California"
"6093","360","1400000US06037431700","Census Tract 4317, Los Angeles County, California"
"6135","467","1400000US06037431800","Census Tract 4318, Los Angeles County, California"
"3968","338","1400000US06037431900","Census Tract 4319, Los Angeles County, California"
"7870","437","1400000US06037432000","Census Tract 4320, Los Angeles County, California"
"4014","237","1400000US06037432101","Census Tract 4321.01, Los Angeles County, California"
"5652","423","1400000US06037432102","Census Tract 4321.02, Los Angeles County, California"
"4492","529","1400000US06037432201","Census Tract 4322.01, Los Angeles County, California"
"4383","334","1400000US06037432202","Census Tract 4322.02, Los Angeles County, California"
"3862","312","1400000US06037432300","Census Tract 4323, Los Angeles County, California"
"4162","359","1400000US06037432401","Census Tract 4324.01, Los Angeles County, California"
"6196","577","1400000US06037432402","Census Tract 4324.02, Los Angeles County, California"
"8599","694","1400000US06037432500","Census Tract 4325, Los Angeles County, California"
"6489","656","1400000US06037432601","Census Tract 4326.01, Los Angeles County, California"
"4831","392","1400000US06037432602","Census Tract 4326.02, Los Angeles County, California"
"4965","672","1400000US06037432700","Census Tract 4327, Los Angeles County, California"
"2486","313","1400000US06037432801","Census Tract 4328.01, Los Angeles County, California"
"6224","780","1400000US06037432802","Census Tract 4328.02, Los Angeles County, California"
"4463","366","1400000US06037432901","Census Tract 4329.01, Los Angeles County, California"
"3485","337","1400000US06037432902","Census Tract 4329.02, Los Angeles County, California"
"2481","218","1400000US06037433101","Census Tract 4331.01, Los Angeles County, California"
"5023","558","1400000US06037433102","Census Tract 4331.02, Los Angeles County, California"
"6299","455","1400000US06037433200","Census Tract 4332, Los Angeles County, California"
"1685","295","1400000US06037433302","Census Tract 4333.02, Los Angeles County, California"
"4803","517","1400000US06037433304","Census Tract 4333.04, Los Angeles County, California"
"4505","646","1400000US06037433305","Census Tract 4333.05, Los Angeles County, California"
"3788","524","1400000US06037433306","Census Tract 4333.06, Los Angeles County, California"
"2948","357","1400000US06037433307","Census Tract 4333.07, Los Angeles County, California"
"2916","426","1400000US06037433401","Census Tract 4334.01, Los Angeles County, California"
"4208","360","1400000US06037433402","Census Tract 4334.02, Los Angeles County, California"
"4759","493","1400000US06037433403","Census Tract 4334.03, Los Angeles County, California"
"2371","385","1400000US06037433501","Census Tract 4335.01, Los Angeles County, California"
"3392","506","1400000US06037433503","Census Tract 4335.03, Los Angeles County, California"
"4469","445","1400000US06037433504","Census Tract 4335.04, Los Angeles County, California"
"4661","437","1400000US06037433601","Census Tract 4336.01, Los Angeles County, California"
"2542","243","1400000US06037433602","Census Tract 4336.02, Los Angeles County, California"
"3511","372","1400000US06037433700","Census Tract 4337, Los Angeles County, California"
"5863","396","1400000US06037433801","Census Tract 4338.01, Los Angeles County, California"
"3082","352","1400000US06037433802","Census Tract 4338.02, Los Angeles County, California"
"5595","538","1400000US06037433901","Census Tract 4339.01, Los Angeles County, California"
"3791","509","1400000US06037433902","Census Tract 4339.02, Los Angeles County, California"
"4474","529","1400000US06037434001","Census Tract 4340.01, Los Angeles County, California"
"4645","443","1400000US06037434003","Census Tract 4340.03, Los Angeles County, California"
"2506","313","1400000US06037434004","Census Tract 4340.04, Los Angeles County, California"
"4648","340","1400000US06037460000","Census Tract 4600, Los Angeles County, California"
"6122","284","1400000US06037460100","Census Tract 4601, Los Angeles County, California"
"5660","505","1400000US06037460200","Census Tract 4602, Los Angeles County, California"
"5166","297","1400000US06037460301","Census Tract 4603.01, Los Angeles County, California"
"4842","602","1400000US06037460302","Census Tract 4603.02, Los Angeles County, California"
"1074","151","1400000US06037460401","Census Tract 4604.01, Los Angeles County, California"
"5805","279","1400000US06037460501","Census Tract 4605.01, Los Angeles County, California"
"4230","293","1400000US06037460502","Census Tract 4605.02, Los Angeles County, California"
"4465","298","1400000US06037460600","Census Tract 4606, Los Angeles County, California"
"5211","366","1400000US06037460700","Census Tract 4607, Los Angeles County, California"
"3344","200","1400000US06037460800","Census Tract 4608, Los Angeles County, California"
"6993","721","1400000US06037460900","Census Tract 4609, Los Angeles County, California"
"6320","695","1400000US06037461000","Census Tract 4610, Los Angeles County, California"
"4817","467","1400000US06037461100","Census Tract 4611, Los Angeles County, California"
"4787","309","1400000US06037461200","Census Tract 4612, Los Angeles County, California"
"6651","422","1400000US06037461300","Census Tract 4613, Los Angeles County, California"
"3215","450","1400000US06037461400","Census Tract 4614, Los Angeles County, California"
"3888","360","1400000US06037461501","Census Tract 4615.01, Los Angeles County, California"
"6930","890","1400000US06037461502","Census Tract 4615.02, Los Angeles County, California"
"5240","490","1400000US06037461600","Census Tract 4616, Los Angeles County, California"
"1558","220","1400000US06037461700","Census Tract 4617, Los Angeles County, California"
"4766","735","1400000US06037461901","Census Tract 4619.01, Los Angeles County, California"
"1306","201","1400000US06037461902","Census Tract 4619.02, Los Angeles County, California"
"4502","449","1400000US06037462001","Census Tract 4620.01, Los Angeles County, California"
"3552","581","1400000US06037462002","Census Tract 4620.02, Los Angeles County, California"
"5640","597","1400000US06037462100","Census Tract 4621, Los Angeles County, California"
"4092","474","1400000US06037462201","Census Tract 4622.01, Los Angeles County, California"
"3106","419","1400000US06037462202","Census Tract 4622.02, Los Angeles County, California"
"5257","569","1400000US06037462301","Census Tract 4623.01, Los Angeles County, California"
"2885","301","1400000US06037462302","Census Tract 4623.02, Los Angeles County, California"
"4251","383","1400000US06037462400","Census Tract 4624, Los Angeles County, California"
"5674","438","1400000US06037462500","Census Tract 4625, Los Angeles County, California"
"2439","242","1400000US06037462600","Census Tract 4626, Los Angeles County, California"
"4966","476","1400000US06037462700","Census Tract 4627, Los Angeles County, California"
"2873","553","1400000US06037462800","Census Tract 4628, Los Angeles County, California"
"3796","368","1400000US06037462900","Census Tract 4629, Los Angeles County, California"
"2149","231","1400000US06037463000","Census Tract 4630, Los Angeles County, California"
"2143","244","1400000US06037463101","Census Tract 4631.01, Los Angeles County, California"
"3631","258","1400000US06037463102","Census Tract 4631.02, Los Angeles County, California"
"3263","328","1400000US06037463200","Census Tract 4632, Los Angeles County, California"
"2111","322","1400000US06037463300","Census Tract 4633, Los Angeles County, California"
"5889","548","1400000US06037463400","Census Tract 4634, Los Angeles County, California"
"5605","623","1400000US06037463500","Census Tract 4635, Los Angeles County, California"
"6092","463","1400000US06037463601","Census Tract 4636.01, Los Angeles County, California"
"5047","423","1400000US06037463602","Census Tract 4636.02, Los Angeles County, California"
"2203","249","1400000US06037463700","Census Tract 4637, Los Angeles County, California"
"3723","213","1400000US06037463800","Census Tract 4638, Los Angeles County, California"
"3228","298","1400000US06037463900","Census Tract 4639, Los Angeles County, California"
"5525","438","1400000US06037464000","Census Tract 4640, Los Angeles County, California"
"6953","314","1400000US06037464100","Census Tract 4641, Los Angeles County, California"
"6178","313","1400000US06037464200","Census Tract 4642, Los Angeles County, California"
"3537","314","1400000US06037480002","Census Tract 4800.02, Los Angeles County, California"
"5726","531","1400000US06037480011","Census Tract 4800.11, Los Angeles County, California"
"4839","379","1400000US06037480012","Census Tract 4800.12, Los Angeles County, California"
"4060","299","1400000US06037480101","Census Tract 4801.01, Los Angeles County, California"
"4096","334","1400000US06037480102","Census Tract 4801.02, Los Angeles County, California"
"3713","272","1400000US06037480201","Census Tract 4802.01, Los Angeles County, California"
"2641","246","1400000US06037480202","Census Tract 4802.02, Los Angeles County, California"
"4013","384","1400000US06037480302","Census Tract 4803.02, Los Angeles County, California"
"4161","316","1400000US06037480303","Census Tract 4803.03, Los Angeles County, California"
"3811","404","1400000US06037480304","Census Tract 4803.04, Los Angeles County, California"
"5810","487","1400000US06037480400","Census Tract 4804, Los Angeles County, California"
"5541","317","1400000US06037480500","Census Tract 4805, Los Angeles County, California"
"7119","358","1400000US06037480600","Census Tract 4806, Los Angeles County, California"
"4538","282","1400000US06037480702","Census Tract 4807.02, Los Angeles County, California"
"3541","247","1400000US06037480703","Census Tract 4807.03, Los Angeles County, California"
"4726","308","1400000US06037480704","Census Tract 4807.04, Los Angeles County, California"
"3215","311","1400000US06037480802","Census Tract 4808.02, Los Angeles County, California"
"3573","324","1400000US06037480803","Census Tract 4808.03, Los Angeles County, California"
"5375","376","1400000US06037480804","Census Tract 4808.04, Los Angeles County, California"
"4526","362","1400000US06037480901","Census Tract 4809.01, Los Angeles County, California"
"4026","255","1400000US06037480902","Census Tract 4809.02, Los Angeles County, California"
"2959","269","1400000US06037480903","Census Tract 4809.03, Los Angeles County, California"
"3740","437","1400000US06037481001","Census Tract 4810.01, Los Angeles County, California"
"5801","427","1400000US06037481002","Census Tract 4810.02, Los Angeles County, California"
"4145","322","1400000US06037481101","Census Tract 4811.01, Los Angeles County, California"
"3873","399","1400000US06037481102","Census Tract 4811.02, Los Angeles County, California"
"5254","404","1400000US06037481103","Census Tract 4811.03, Los Angeles County, California"
"3343","241","1400000US06037481201","Census Tract 4812.01, Los Angeles County, California"
"5652","596","1400000US06037481202","Census Tract 4812.02, Los Angeles County, California"
"3306","240","1400000US06037481300","Census Tract 4813, Los Angeles County, California"
"5923","442","1400000US06037481401","Census Tract 4814.01, Los Angeles County, California"
"7287","689","1400000US06037481402","Census Tract 4814.02, Los Angeles County, California"
"4748","404","1400000US06037481500","Census Tract 4815, Los Angeles County, California"
"3515","315","1400000US06037481603","Census Tract 4816.03, Los Angeles County, California"
"3743","334","1400000US06037481604","Census Tract 4816.04, Los Angeles County, California"
"3509","442","1400000US06037481605","Census Tract 4816.05, Los Angeles County, California"
"4851","403","1400000US06037481606","Census Tract 4816.06, Los Angeles County, California"
"4289","396","1400000US06037481711","Census Tract 4817.11, Los Angeles County, California"
"5046","304","1400000US06037481712","Census Tract 4817.12, Los Angeles County, California"
"2340","342","1400000US06037481713","Census Tract 4817.13, Los Angeles County, California"
"2450","248","1400000US06037481714","Census Tract 4817.14, Los Angeles County, California"
"2591","208","1400000US06037481800","Census Tract 4818, Los Angeles County, California"
"5661","376","1400000US06037481901","Census Tract 4819.01, Los Angeles County, California"
"3673","376","1400000US06037481902","Census Tract 4819.02, Los Angeles County, California"
"2808","144","1400000US06037482001","Census Tract 4820.01, Los Angeles County, California"
"6882","503","1400000US06037482002","Census Tract 4820.02, Los Angeles County, California"
"4960","448","1400000US06037482101","Census Tract 4821.01, Los Angeles County, California"
"2920","365","1400000US06037482102","Census Tract 4821.02, Los Angeles County, California"
"4266","428","1400000US06037482201","Census Tract 4822.01, Los Angeles County, California"
"5118","457","1400000US06037482202","Census Tract 4822.02, Los Angeles County, California"
"5068","415","1400000US06037482301","Census Tract 4823.01, Los Angeles County, California"
"6261","434","1400000US06037482303","Census Tract 4823.03, Los Angeles County, California"
"3893","521","1400000US06037482304","Census Tract 4823.04, Los Angeles County, California"
"3880","287","1400000US06037482401","Census Tract 4824.01, Los Angeles County, California"
"7027","493","1400000US06037482402","Census Tract 4824.02, Los Angeles County, California"
"2854","355","1400000US06037482502","Census Tract 4825.02, Los Angeles County, California"
"4027","589","1400000US06037482503","Census Tract 4825.03, Los Angeles County, California"
"5775","405","1400000US06037482521","Census Tract 4825.21, Los Angeles County, California"
"4034","401","1400000US06037482522","Census Tract 4825.22, Los Angeles County, California"
"6562","395","1400000US06037482600","Census Tract 4826, Los Angeles County, California"
"4158","377","1400000US06037482701","Census Tract 4827.01, Los Angeles County, California"
"2293","259","1400000US06037482702","Census Tract 4827.02, Los Angeles County, California"
"4612","422","1400000US06037482800","Census Tract 4828, Los Angeles County, California"
"3589","284","1400000US06037500100","Census Tract 5001, Los Angeles County, California"
"6177","508","1400000US06037500201","Census Tract 5002.01, Los Angeles County, California"
"4722","432","1400000US06037500202","Census Tract 5002.02, Los Angeles County, California"
"3019","234","1400000US06037500300","Census Tract 5003, Los Angeles County, California"
"4117","428","1400000US06037500402","Census Tract 5004.02, Los Angeles County, California"
"4360","546","1400000US06037500403","Census Tract 5004.03, Los Angeles County, California"
"5063","545","1400000US06037500404","Census Tract 5004.04, Los Angeles County, California"
"3226","642","1400000US06037500500","Census Tract 5005, Los Angeles County, California"
"5581","634","1400000US06037500600","Census Tract 5006, Los Angeles County, California"
"6864","558","1400000US06037500700","Census Tract 5007, Los Angeles County, California"
"5669","484","1400000US06037500800","Census Tract 5008, Los Angeles County, California"
"5310","529","1400000US06037500900","Census Tract 5009, Los Angeles County, California"
"3049","288","1400000US06037501001","Census Tract 5010.01, Los Angeles County, California"
"5359","406","1400000US06037501002","Census Tract 5010.02, Los Angeles County, California"
"4771","405","1400000US06037501200","Census Tract 5012, Los Angeles County, California"
"6858","547","1400000US06037501300","Census Tract 5013, Los Angeles County, California"
"4088","410","1400000US06037501400","Census Tract 5014, Los Angeles County, California"
"2123","147","1400000US06037501501","Census Tract 5015.01, Los Angeles County, California"
"4731","380","1400000US06037501503","Census Tract 5015.03, Los Angeles County, California"
"3612","397","1400000US06037501504","Census Tract 5015.04, Los Angeles County, California"
"7444","538","1400000US06037501600","Census Tract 5016, Los Angeles County, California"
"3769","236","1400000US06037501700","Census Tract 5017, Los Angeles County, California"
"3604","371","1400000US06037501802","Census Tract 5018.02, Los Angeles County, California"
"4851","488","1400000US06037501803","Census Tract 5018.03, Los Angeles County, California"
"1869","195","1400000US06037501804","Census Tract 5018.04, Los Angeles County, California"
"4008","291","1400000US06037501900","Census Tract 5019, Los Angeles County, California"
"3339","370","1400000US06037502003","Census Tract 5020.03, Los Angeles County, California"
"4192","392","1400000US06037502004","Census Tract 5020.04, Los Angeles County, California"
"4499","402","1400000US06037502005","Census Tract 5020.05, Los Angeles County, California"
"5084","344","1400000US06037502100","Census Tract 5021, Los Angeles County, California"
"6256","441","1400000US06037502200","Census Tract 5022, Los Angeles County, California"
"6553","667","1400000US06037502301","Census Tract 5023.01, Los Angeles County, California"
"2616","358","1400000US06037502302","Census Tract 5023.02, Los Angeles County, California"
"4460","468","1400000US06037502401","Census Tract 5024.01, Los Angeles County, California"
"3719","479","1400000US06037502402","Census Tract 5024.02, Los Angeles County, California"
"3790","315","1400000US06037502500","Census Tract 5025, Los Angeles County, California"
"7306","508","1400000US06037502601","Census Tract 5026.01, Los Angeles County, California"
"4973","617","1400000US06037502602","Census Tract 5026.02, Los Angeles County, California"
"6428","370","1400000US06037502700","Census Tract 5027, Los Angeles County, California"
"6380","479","1400000US06037502801","Census Tract 5028.01, Los Angeles County, California"
"1970","237","1400000US06037502802","Census Tract 5028.02, Los Angeles County, California"
"5542","412","1400000US06037502901","Census Tract 5029.01, Los Angeles County, California"
"4281","357","1400000US06037502902","Census Tract 5029.02, Los Angeles County, California"
"5652","658","1400000US06037503000","Census Tract 5030, Los Angeles County, California"
"4842","486","1400000US06037503103","Census Tract 5031.03, Los Angeles County, California"
"2700","326","1400000US06037503104","Census Tract 5031.04, Los Angeles County, California"
"3902","498","1400000US06037503105","Census Tract 5031.05, Los Angeles County, California"
"3803","416","1400000US06037503106","Census Tract 5031.06, Los Angeles County, California"
"4003","363","1400000US06037503201","Census Tract 5032.01, Los Angeles County, California"
"4809","363","1400000US06037503202","Census Tract 5032.02, Los Angeles County, California"
"3325","294","1400000US06037503301","Census Tract 5033.01, Los Angeles County, California"
"6698","467","1400000US06037503302","Census Tract 5033.02, Los Angeles County, California"
"5915","488","1400000US06037503401","Census Tract 5034.01, Los Angeles County, California"
"4292","271","1400000US06037503402","Census Tract 5034.02, Los Angeles County, California"
"6399","402","1400000US06037503501","Census Tract 5035.01, Los Angeles County, California"
"3898","356","1400000US06037503502","Census Tract 5035.02, Los Angeles County, California"
"4285","254","1400000US06037503601","Census Tract 5036.01, Los Angeles County, California"
"3602","193","1400000US06037503602","Census Tract 5036.02, Los Angeles County, California"
"5069","324","1400000US06037503701","Census Tract 5037.01, Los Angeles County, California"
"5126","486","1400000US06037503702","Census Tract 5037.02, Los Angeles County, California"
"7713","422","1400000US06037503703","Census Tract 5037.03, Los Angeles County, California"
"4198","379","1400000US06037503801","Census Tract 5038.01, Los Angeles County, California"
"4806","282","1400000US06037503802","Census Tract 5038.02, Los Angeles County, California"
"2769","286","1400000US06037503901","Census Tract 5039.01, Los Angeles County, California"
"4640","337","1400000US06037503902","Census Tract 5039.02, Los Angeles County, California"
"5221","530","1400000US06037504001","Census Tract 5040.01, Los Angeles County, California"
"5656","489","1400000US06037504002","Census Tract 5040.02, Los Angeles County, California"
"5473","497","1400000US06037504101","Census Tract 5041.01, Los Angeles County, California"
"0","95","1400000US06037504102","Census Tract 5041.02, Los Angeles County, California"
"2902","209","1400000US06037530003","Census Tract 5300.03, Los Angeles County, California"
"3526","333","1400000US06037530004","Census Tract 5300.04, Los Angeles County, California"
"4458","282","1400000US06037530005","Census Tract 5300.05, Los Angeles County, California"
"4344","325","1400000US06037530006","Census Tract 5300.06, Los Angeles County, California"
"5642","550","1400000US06037530101","Census Tract 5301.01, Los Angeles County, California"
"4702","293","1400000US06037530102","Census Tract 5301.02, Los Angeles County, California"
"4273","383","1400000US06037530202","Census Tract 5302.02, Los Angeles County, California"
"3377","413","1400000US06037530203","Census Tract 5302.03, Los Angeles County, California"
"3688","592","1400000US06037530204","Census Tract 5302.04, Los Angeles County, California"
"2389","578","1400000US06037530301","Census Tract 5303.01, Los Angeles County, California"
